Energy,MFCC_1,MFCC_3,MFCC_4,MFCC_6,MFCC_2,MFCC_9,MFCC_5,MFCC_10,MFCC_13,ZCR,MFCC_7,MFCC_8,MFCC_12,MFCC_11,Pitch,Spectral_Rolloff,Emotion
0.0145914088934659,-561.81201171875,-6.839162826538086,5.163292407989502,-1.7451287508010864,47.887672424316406,-9.33254337310791,-3.9601809978485103,-2.5355329513549805,-6.226188659667969,0.0674311871130031,-14.383551597595217,-8.74156665802002,-5.362475872039795,-7.774136066436768,1594.6796875,8592.129450464396,Surprised
0.003816639073193,-671.1194458007812,4.466759204864502,16.334030151367188,7.97455644607544,58.30773162841797,-9.353854179382324,0.3718235194683075,-3.2741940021514893,-5.416696071624756,0.0672030683876811,-11.257771492004396,-3.5403695106506348,-3.054835319519043,-1.3890244960784912,1757.34228515625,8706.521739130434,Calm
0.0045655625872313,-663.1318359375,3.6824095249176025,14.193284034729004,8.06627368927002,68.17051696777344,-9.278654098510742,-0.2109739780426025,-3.188166618347168,-4.7048869132995605,0.068928554918639,-12.715482711791992,-6.612138748168945,0.0346326194703578,-4.1731038093566895,1705.544921875,10825.004622781064,Neutral
0.0049783838912844,-652.0712890625,2.016463279724121,12.19166374206543,11.937417984008787,75.07081604003906,-7.788512229919434,1.686455249786377,-3.5277369022369385,-6.853225231170654,0.0583232157939189,-11.239147186279297,-2.688396453857422,-1.7330304384231567,-1.617197036743164,1790.0975341796875,10471.811655405403,Calm
0.006465136539191,-616.802734375,-10.204832077026367,4.185000419616699,2.8012075424194336,60.53385925292969,-8.914517402648926,2.0699543952941895,-5.759664058685303,-6.240439414978027,0.0605117973239942,-10.635050773620604,-3.7913124561309814,-0.0700236558914184,-3.4099576473236084,1845.6453857421875,8470.299030172413,Happy
0.0136105380952358,-553.28173828125,-11.473609924316406,7.810547351837158,1.4664523601531982,49.69365692138672,-11.199352264404297,-2.1559624671936035,-6.842702865600586,-8.529390335083008,0.0817884887005649,-15.874313354492188,-7.122288227081299,-1.3729372024536133,-5.689074516296387,1856.39599609375,10767.08156779661,Happy
0.0099339373409748,-578.7061767578125,0.8712098598480225,10.556558609008787,4.323412895202637,50.90782928466797,-8.636927604675293,-2.169149875640869,-4.8358659744262695,-6.37661075592041,0.0781010893202319,-13.912043571472168,-3.424703359603882,-0.1493438184261322,-7.367470741271973,1809.2811279296875,10024.122100515464,Disgust
0.0052210581488907,-648.4470825195312,1.1278403997421265,10.305534362792969,5.552088260650635,62.519561767578125,-13.057719230651855,-0.1575245112180709,-7.854423522949219,-7.7197065353393555,0.0875973872245179,-14.34053897857666,-9.248062133789062,-1.308400273323059,-7.935845375061035,1718.2359619140625,11681.882747933883,Sad
0.003025751793757,-700.636474609375,0.0716027989983558,11.967086791992188,3.6068227291107178,58.50293731689453,-12.52043342590332,2.6264536380767822,-1.466604232788086,-6.489990234375,0.0638555270522388,-8.471674919128418,-1.8477568626403809,-2.6033377647399902,-3.329029321670532,1941.3203125,11124.626865671642,Sad
0.0047956290654838,-635.1882934570312,1.090168595314026,9.482592582702637,2.056746006011963,68.7939453125,-13.032720565795898,-1.983280658721924,-5.816216468811035,-4.175378799438477,0.0626502403846153,-5.975643157958984,0.413978636264801,1.077627182006836,-4.05035400390625,1828.9012451171875,7984.241452991453,Disgust
0.0338667780160903,-437.0980224609375,-16.250322341918945,0.1479672640562057,-3.320147752761841,43.61496353149414,-7.473681449890137,-4.137547016143799,-12.085249900817873,-3.771592855453491,0.0776130698005698,-14.910110473632812,-0.6204230785369873,1.151230812072754,-7.4262542724609375,1797.75244140625,9460.202991452992,Angry
0.0286495666950941,-437.1077270507813,-25.498998641967773,-1.1662166118621826,-1.816574215888977,47.72047424316406,-14.733835220336914,-5.6191253662109375,-10.685083389282228,-10.193921089172363,0.089504318019943,-17.658611297607422,-6.51547384262085,-1.400297999382019,-8.002968788146973,1999.948974609375,8699.252136752137,Fearful
0.0064464705064892,-612.308349609375,-2.0079331398010254,10.402097702026367,4.601609230041504,53.50333404541016,-11.738347053527832,2.2268364429473877,-5.5854597091674805,-6.451239109039307,0.0826827689699413,-9.351031303405762,-5.881974220275879,0.5475786328315735,-2.462620735168457,1902.569091796875,11642.45784457478,Fearful
0.0178784616291522,-523.0223999023438,-7.600657939910889,12.764341354370115,2.634239435195923,51.5919303894043,-8.600859642028809,-1.2471916675567627,-8.887900352478027,-4.603704929351807,0.0890859801912568,-11.746136665344238,-1.323306679725647,-0.7352111339569092,-6.967074871063232,1710.531494140625,9929.04713114754,Angry
0.0083632925525307,-592.0512084960938,-5.477868556976318,3.9379959106445312,-3.176452875137329,55.80899810791016,-8.989611625671387,-3.6063883304595943,-3.3460428714752197,-4.557764053344727,0.0663563636803405,-12.855871200561523,-7.360427379608154,-4.411399841308594,-5.75381326675415,1867.9891357421875,10778.1298374613,Surprised
0.0134363155812025,-567.861328125,-6.996325492858887,2.5079712867736816,0.1883688420057296,50.74833297729492,-10.797019958496094,-4.691476821899414,-5.656965732574463,-8.914769172668457,0.0711943213619403,-15.399066925048828,-8.173094749450684,-3.5961339473724365,-7.212381839752197,1777.17626953125,9054.01119402985,Surprised
0.0033498925622552,-664.1888427734375,-7.681970119476318,8.997566223144531,6.194860935211182,67.52735137939453,-13.168693542480469,-0.2536082565784454,-6.619448184967041,-6.37736701965332,0.0696901807598039,-10.204061508178713,-6.8831071853637695,1.8570623397827148,-3.961251735687256,1883.9183349609375,7943.671218487395,Sad
0.0045208064839243,-620.8125,2.7038300037384033,13.219963073730469,3.668903827667236,64.52452087402344,-12.981802940368652,-1.1197925806045532,-7.562492847442627,-4.679431915283203,0.0765030782418952,-10.509879112243652,-2.968639850616455,1.5335946083068848,-3.7048723697662354,1841.9410400390625,11339.541770573564,Disgust
0.0049919732846319,-657.4202270507812,1.0984339714050293,12.260183334350586,2.816195011138916,57.97150039672851,-9.668940544128418,0.9689956307411194,-1.1497716903686523,-4.9991230964660645,0.0631964747891104,-12.378307342529297,-4.874544620513916,-4.350647926330566,-6.0270209312438965,1722.546630859375,8443.467216257668,Disgust
0.0029823009390383,-705.6630859375,5.8494157791137695,13.384483337402344,6.537644386291504,57.34940719604492,-10.8870210647583,3.026477813720703,-3.0446949005126953,-6.846184730529785,0.059809258643617,-8.087292671203613,-6.136326313018799,-1.3908119201660156,-4.964038848876953,1668.28466796875,7928.998860182371,Sad
0.0383726917207241,-423.4258728027344,-24.62535858154297,-2.5527584552764893,0.4552680850028991,43.87131881713867,-14.08005142211914,-8.003719329833984,-12.363243103027344,-9.032461166381836,0.1105667624430091,-19.947566986083984,-6.513979911804199,0.7616718411445618,-7.039394855499268,1959.1590576171875,9928.096504559271,Fearful
0.037845529615879,-451.0068664550781,-16.36935043334961,3.6345221996307377,-0.9473013281822203,38.712642669677734,-6.669932842254639,-4.883439540863037,-13.561244010925291,-6.758626937866211,0.0896700477065826,-17.03010368347168,2.011660099029541,2.7734642028808594,-7.30233097076416,1814.556640625,9599.658613445376,Angry
0.0117345228791236,-544.113525390625,-5.327784061431885,11.07186794281006,1.401056885719299,56.60416030883789,-7.938130855560303,-0.9754630327224731,-6.583571434020996,-4.063578128814697,0.0616648165214477,-10.829519271850586,-0.0487295985221862,1.3969224691390991,-4.723737716674805,1664.932861328125,8054.142928954424,Angry
0.0056017152965068,-636.4804077148438,-2.054763078689575,9.37314224243164,4.430035591125488,55.530086517333984,-11.072628021240234,1.3357901573181152,-5.682191848754883,-5.589755535125732,0.0587748147796352,-7.880372524261475,-0.3513535261154175,0.7884774804115295,-4.967769145965576,1915.8428955078125,7993.32731762918,Fearful
0.0095934849232435,-595.9804077148438,-5.219047546386719,5.122527599334717,0.0827061161398887,52.18155288696289,-11.766124725341797,-2.670915126800537,-5.7771687507629395,-8.249356269836426,0.0723947449658054,-11.780095100402832,-5.116186141967773,-1.6239067316055298,-4.309497356414795,1806.8623046875,10340.35429331307,Surprised
0.0083104008808732,-585.7050170898438,-6.171240329742432,-0.7724893689155579,-2.0150299072265625,57.267276763916016,-13.503955841064451,-0.9245102405548096,-4.935644626617432,-7.468196392059326,0.0546683805534638,-10.335775375366213,-5.846648216247559,-2.3285069465637207,-3.0534775257110596,1760.7774658203125,8449.642319277109,Surprised
0.0029003655072301,-701.0021362304688,5.47983980178833,13.86451244354248,6.380653381347656,72.10108947753906,-7.096622467041016,1.0095404386520386,-2.520555257797241,-4.566879749298096,0.0550227586360398,-11.297618865966797,-2.1978113651275635,-1.694163799285889,-3.2190911769866943,1752.20654296875,8769.564636752137,Neutral
0.0021754750050604,-733.037109375,4.304231643676758,12.183164596557615,6.740268230438232,70.21656036376953,-8.388339042663574,-0.6695662140846252,-0.2984256446361542,-5.502379417419434,0.0471219468390804,-9.443458557128906,-3.487431287765503,-1.5153264999389648,-2.4943273067474365,1826.8572998046875,7784.684806034483,Calm
0.0029099264647811,-702.7424926757812,4.499901294708252,15.070945739746094,7.123298645019531,64.4242935180664,-8.640533447265625,-2.9826693534851074,-2.997945547103882,-6.243501663208008,0.06089975052521,-12.838117599487305,-6.097790241241455,-0.6150445342063904,-4.89705228805542,1766.905029296875,7553.834033613445,Calm
0.0071522300131618,-599.6250610351562,-5.942756652832031,6.202047824859619,4.941486358642578,52.722225189208984,-9.493515968322754,0.2223125100135803,-6.863084316253662,-4.553316116333008,0.0705361186594202,-10.837505340576172,-5.602741241455078,0.2241608947515487,-5.041959762573242,1792.0748291015625,8494.904891304348,Happy
0.0184909757226705,-482.4705200195313,-15.788864135742188,2.726301670074463,1.5727134943008425,49.87441635131836,-6.507350444793701,0.0713603943586349,-6.281516075134277,-5.414639472961426,0.0916904734141791,-13.659212112426758,-4.679632186889648,-0.0482066608965396,-3.7363979816436768,1904.705078125,11358.931902985074,Happy
0.0022323923185467,-733.25634765625,20.4808406829834,33.42805862426758,20.79640007019043,79.31261444091797,2.682492971420288,10.248781204223633,2.2736034393310547,5.319424629211426,0.0514956480704698,2.6663637161254883,9.54400634765625,2.982210874557495,0.655742883682251,1319.6998291015625,11875.419463087248,Neutral
0.0019036647863686,-742.5897827148438,16.302907943725586,31.20711326599121,17.545583724975586,77.87262725830078,-0.2317562401294708,7.244349479675293,0.1909741759300232,4.96107292175293,0.0590477111621405,3.689610242843628,9.412281036376951,1.9625458717346191,1.3019344806671145,1192.816162109375,12206.819089456869,Calm
0.0010185881983488,-759.6689453125,16.198225021362305,28.41745376586914,23.475156784057617,81.54170227050781,4.701557636260986,8.285496711730957,2.2609784603118896,7.692546367645264,0.06226806640625,4.777772903442383,8.465811729431152,2.0923852920532227,1.8859212398529053,1343.642822265625,11822.591145833334,Calm
0.0034306936431676,-691.3279418945312,14.167540550231934,19.753835678100582,16.270599365234375,71.89916229248047,-0.0604146644473075,3.753395318984986,2.07767391204834,3.293854236602783,0.0513490188953488,2.509737968444824,5.525116443634033,1.1648684740066528,-1.9135065078735352,1215.8043212890625,12566.315406976744,Happy
0.013488314114511,-534.5873413085938,3.957171440124512,13.832828521728516,5.326597213745117,57.255592346191406,-3.1616578102111816,-2.346811532974243,-1.9302611351013184,-1.7616673707962036,0.0632465211816109,-3.0084047317504883,-0.1204828396439552,-5.441850662231445,-4.396205902099609,894.8403930664062,11871.699278115502,Happy
0.0083818743005394,-555.5284423828125,4.199967384338379,19.728914260864254,8.30634880065918,54.85505676269531,-5.519343852996826,0.2895987629890442,-3.1201112270355225,-2.779517889022827,0.087686264476837,-3.668680191040039,5.158634662628174,-5.641902446746826,-6.4236955642700195,1634.510009765625,11918.230830670927,Sad
0.0064551723189651,-622.7744140625,12.709979057312012,24.91865921020508,10.308350563049316,78.39273071289062,-2.5958003997802734,-3.615025281906128,-1.0701950788497925,3.016190528869629,0.0590444711538461,-4.943109512329102,9.893760681152344,-4.375164985656738,-5.91110897064209,1106.0814208984375,11461.605235042734,Disgust
0.0038938093930482,-649.1862182617188,9.51844882965088,23.141170501708984,10.93083667755127,65.53548431396484,-0.5744994878768921,4.719982147216797,0.0445958226919174,3.4710958003997803,0.0613606770833333,-1.7183033227920532,7.820291042327881,-2.122636079788208,-4.112142086029053,1564.19384765625,12536.888586956522,Disgust
0.0016250804765149,-740.2937622070312,17.390541076660156,31.961315155029297,21.04694938659668,76.22515869140625,3.209270477294922,10.29151439666748,4.124545574188232,5.331582069396973,0.0591687083949704,2.1729907989501953,10.960993766784668,-0.2193968296051025,-0.8392273783683777,1448.965576171875,11905.625924556212,Sad
0.022868437692523,-472.8221435546875,-7.775904178619385,11.045126914978027,7.694074630737305,53.58114242553711,-0.9769775867462158,-1.890744686126709,-1.9669666290283203,-0.7362274527549744,0.0654085989410299,-4.910993576049805,1.6305255889892578,-0.7456889152526855,-5.455018997192383,1609.662353515625,10218.672134551494,Fearful
0.0220555774867534,-476.86041259765625,-5.190890789031982,15.668808937072754,4.87091588973999,55.22922134399414,-0.2289019674062729,-2.5836658477783203,0.2578959763050079,-0.3222839534282684,0.0521372599774096,-6.622608661651611,1.3811269998550415,-4.5730085372924805,-3.7652859687805176,1421.371826171875,12236.634036144578,Angry
0.0113379163667559,-566.9577026367188,-0.0557411983609199,17.342952728271484,6.539287090301514,64.87336730957031,-2.110771894454956,-3.3469882011413574,-1.051843762397766,1.7928998470306396,0.0574299630943251,-3.3267765045166016,4.800041675567627,-4.678804397583008,-4.365917205810547,1097.0894775390625,11925.589532208587,Angry
0.0059724184684455,-626.8488159179688,8.59880256652832,18.63551139831543,12.805633544921877,66.1175537109375,-2.493274450302124,0.6458626389503479,-2.6597869396209717,0.5347920656204224,0.0593788932724252,-0.8650833368301392,6.600624084472656,-1.8546113967895508,-2.0770978927612305,1245.7672119140625,12100.913621262458,Fearful
0.003241074969992,-704.7359008789062,8.526432037353516,18.34552001953125,11.729694366455078,55.665096282958984,-1.0767464637756348,-0.2384463399648666,1.1970292329788208,3.2865467071533203,0.0627492268880208,0.1001482009887695,6.772727012634277,-0.1606059670448303,-2.3074679374694824,1273.7564697265625,14149.007161458334,Surprised
0.0110381497070193,-571.0101928710938,-2.857830047607422,15.233766555786133,8.237309455871582,50.20218276977539,-2.7944040298461914,-5.576380729675293,-0.7206332087516785,0.920154333114624,0.0678948296440972,-3.2185263633728027,2.8896000385284424,-2.854970216751098,-6.501555442810059,1449.2872314453125,12873.616536458334,Surprised
0.0060268882662057,-606.9776611328125,6.360735893249512,27.19191551208496,16.83713150024414,73.9634780883789,-0.5451388359069824,3.8589401245117183,1.3081302642822266,5.445767402648926,0.0758901216736694,-4.192284107208252,10.653203010559082,1.2863988876342771,-3.622445821762085,1669.02783203125,10151.457457983191,Disgust
0.00561805954203,-635.4736328125,6.897576332092285,16.907991409301758,9.819348335266112,63.99303436279297,-2.087364435195923,0.0783950760960578,-0.1797716468572616,-0.4013985395431518,0.0646262854432907,-0.1636386662721634,3.4819324016571045,-3.707356214523315,-3.007758378982544,1291.773193359375,12737.345247603836,Sad
0.0020275840070098,-727.6708374023438,16.423566818237305,30.12282943725586,14.084157943725586,70.09895324707031,1.7196255922317505,7.419349193572998,2.9806878566741943,2.881850004196167,0.0683123117469879,2.543806314468384,8.42069149017334,-1.5581786632537842,-1.1150997877120972,1499.059326171875,12240.022590361446,Sad
0.0055646006949245,-628.4022216796875,18.125770568847656,22.60613250732422,7.724905967712402,71.6287841796875,-2.5705480575561523,0.6876776218414307,2.0133161544799805,2.5183260440826416,0.0722458106884058,-4.560064315795898,8.276053428649902,-3.1602115631103516,-5.076803684234619,1247.144775390625,11244.633152173914,Disgust
0.0592826902866363,-372.3804626464844,-16.10816192626953,12.324382781982422,-2.033505439758301,44.78458786010742,-3.637601613998413,-9.942546844482422,-0.6029806733131409,-2.0643179416656494,0.0798946746998587,-10.663688659667969,2.7616918087005615,-6.729143142700195,-6.895513534545898,1521.4130859375,10611.427436440676,Angry
0.0262001845985651,-462.7271728515625,-12.509428024291992,9.56311321258545,5.799750804901123,50.606746673583984,-3.507967710494995,-5.060163974761963,-6.543609619140625,-1.832315683364868,0.0660807291666666,-8.065088272094727,1.161740779876709,-3.5594232082366943,-7.5830078125,1599.4390869140625,9788.248697916666,Fearful
0.003125409130007,-682.2176513671875,10.49538803100586,24.94331169128418,15.018012046813965,72.50125885009766,1.27404522895813,2.7502694129943848,3.2063190937042236,4.151855945587158,0.0639873106786809,0.9109287261962892,9.396454811096191,1.4255547523498535,-2.515739679336548,1382.0498046875,12952.957246932516,Fearful
0.0053747119382023,-611.8497924804688,7.326172828674316,21.691463470458984,10.33384895324707,65.93260192871094,0.2725136280059814,1.1237136125564575,1.1494320631027222,3.6782796382904057,0.0577400067101227,-0.661080002784729,5.367177963256836,-1.608096957206726,-3.5575520992279053,1370.08935546875,12201.016104294478,Angry
0.0069175106473267,-603.4208374023438,-2.5123181343078613,13.960493087768556,10.271081924438477,63.46058654785156,-4.890186309814453,-5.738647937774658,-6.735041618347168,1.515881061553955,0.0709145385304659,-2.413992166519165,4.424172878265381,-2.467669725418091,-8.776104927062988,1503.6341552734375,11699.344758064515,Surprised
0.0112650152295827,-527.1131591796875,-4.6589789390563965,14.76207447052002,5.54913854598999,49.62177658081055,-1.8204362392425537,-5.572780609130859,-0.2481968402862548,0.973585605621338,0.0580903672680412,-4.479634761810303,1.7607228755950928,-1.9976654052734375,-5.8464531898498535,1510.0089111328125,12826.9168814433,Surprised
0.0013217740925028,-753.74560546875,19.87048721313477,31.12611389160156,23.63589859008789,86.04420471191406,4.222551345825195,12.52437973022461,2.1261403560638428,5.18074369430542,0.0409079847244409,7.20767879486084,11.000593185424805,2.400317668914795,1.4994440078735352,1246.185791015625,12005.990415335464,Calm
0.0017155540408566,-758.8543701171875,19.165864944458008,27.339311599731445,17.790678024291992,71.90479278564453,3.1479506492614746,8.181487083435059,2.6817023754119873,2.8047475814819336,0.0528088585805084,1.2747116088867188,9.492997169494627,1.482249140739441,1.2542041540145874,1262.890869140625,12968.64406779661,Neutral
0.0014546288875862,-752.0889892578125,16.11673927307129,31.51675033569336,20.750896453857425,79.75933074951172,3.5769989490509033,9.469809532165527,2.928870677947998,7.616829395294189,0.0481255425347222,4.685380935668945,9.28719711303711,2.6454412937164307,1.467289924621582,1127.152587890625,11640.234375,Calm
0.0035939461085945,-685.7314453125,11.678577423095703,22.698022842407227,16.032800674438477,67.12879180908203,-0.3676753640174866,3.2329318523406982,0.9898038506507874,2.673375129699707,0.0534307492659395,3.4011945724487305,4.036273002624512,0.6836373805999756,-2.2713050842285156,974.6549072265624,12408.425964765102,Happy
